OUTPUT for LIVE: False   INPUT: /media/fohara/645E941F5E93E856/bme/data/20231027_140747.bag
1698430067920.6323,295,265,0.7980000379029661
1698430068287.5828,282,270,0.802000038092956
1698430068487.7012,316,256,0.7850000372854993
1698430068654.4658,330,270,0.7770000369055197
1698430068821.2295,306,265,0.7730000367155299
1698430068987.9924,309,265,0.7630000362405553
1698430069154.755,355,277,0.7530000357655808
1698430069321.5168,None,None,0.7190000341506675
1698430069354.8694,None,None,0.7130000338656828
1698430069388.222,None,None,0.709000033675693
1698430069421.5745,None,None,0.7080000336281955
1698430069454.927,None,None,0.7080000336281955
1698430069488.2795,None,None,0.7070000335806981
1698430069521.632,None,None,0.7070000335806981
1698430069554.9846,None,None,0.7080000336281955
1698430069588.337,None,None,0.709000033675693
1698430069621.6892,None,None,0.7080000336281955
1698430069688.394,None,None,0.709000033675693
1698430069721.7463,None,None,0.7080000336281955
1698430069755.0986,None,None,0.7070000335806981
1698430069788.4507,None,None,0.709000033675693
1698430069821.803,None,None,0.7080000336281955
1698430069855.155,None,None,0.709000033675693
1698430069888.5073,None,None,0.7110000337706879
1698430069921.8594,None,None,0.7110000337706879
1698430069955.2114,None,None,0.7120000338181853
1698430069988.5635,None,None,0.7130000338656828
1698430070021.9155,None,None,0.7150000339606777
1698430070055.2673,None,None,0.7170000340556726
1698430070088.6194,None,None,0.71800003410317
1698430070121.9712,None,None,0.7210000342456624
1698430070155.3232,None,None,0.7230000343406573
1698430070188.675,None,None,0.7240000343881547
1698430070222.0269,None,None,0.7260000344831496
1698430070255.3787,None,None,0.7260000344831496
1698430070288.7305,None,None,0.7280000345781446
1698430070322.084,None,None,0.7270000345306471
1698430070355.4375,None,None,0.729000034625642
1698430070388.791,None,None,0.7310000347206369
1698430070422.1443,None,None,0.7320000347681344
1698430070455.4978,None,None,0.7350000349106267
1698430070488.851,None,None,0.7360000349581242
1698430070522.2043,None,None,0.7410000351956114
1698430070555.5579,None,None,0.7440000353381038
1698430070588.9111,None,None,0.7480000355280936
1698430070622.2644,295,265,0.7530000357655808
1698430070855.7363,302,261,0.7620000361930579
1698430071022.5012,295,261,0.7820000371430069
1698430071155.9128,317,262,0.8050000382354483
1698430071322.6772,316,261,0.8340000396128744
1698430071456.0903,328,259,0.8560000406578183
1698430071622.856,332,252,0.8810000418452546
1698430071756.268,343,252,0.8890000422252342
1698430071889.68,344,251,0.8960000425577164
1698430072056.4438,343,252,0.9150000434601679
1698430072189.8547,324,256,0.9310000442201272
1698430072356.6238,315,258,0.9850000467849895
1698430072490.0447,314,261,1.0190000483999029
1698430072623.4656,301,263,1.0530000500148162
1698430072790.2415,298,265,1.0620000504422933
1698430072923.662,298,263,1.0640000505372882
1698430073057.0828,297,265,1.066000050632283
1698430073223.8586,299,263,1.0710000508697703
1698430073357.284,298,264,1.0830000514397398
1698430073524.085,307,266,1.1110000527696684
1698430073657.5261,316,270,1.1260000534821302
1698430073824.3281,331,271,1.1490000545745715
1698430073991.1309,336,269,1.159000055049546
1698430074124.5735,340,268,1.1570000549545512
1698430074291.3774,343,268,1.1530000547645614
1698430074424.8057,343,268,1.1490000545745715
1698430074591.5837,344,270,1.1570000549545512
1698430074725.006,340,273,1.1710000556195155
1698430074891.784,332,273,1.1910000565694645
1698430075058.5618,325,274,1.221000057994388
1698430075191.9836,320,267,1.23200005851686
1698430075358.7612,316,265,1.2390000588493422
1698430075492.1777,311,263,1.241000058944337
1698430075625.5938,312,263,1.2530000595143065
1698430075759.0095,314,265,1.2710000603692606
1698430075925.7788,314,266,1.3080000621266663
1698430076059.1938,318,264,1.323000062839128
1698430076192.6086,320,265,1.3440000638365746
1698430076326.0232,323,263,1.374000065261498
1698430076459.4434,324,261,1.3940000662114471
1698430076592.865,321,259,1.3970000663539395
1698430076726.2866,317,260,1.4030000666389242
1698430076893.0637,315,260,1.4140000671613961
1698430077026.485,312,262,1.429000067873858
1698430077159.9065,309,261,1.4510000689188018
1698430077293.3276,304,263,1.1330000538146123
1698430077426.7537,309,225,0.8280000393278897
1698430077560.1843,288,170,0.8010000380454585
1698430077693.6152,300,258,1.4920000708661973
1698430077827.0461,300,258,1.509000071673654
1698430077960.477,300,257,1.5050000714836642
1698430078093.9082,302,257,1.4990000711986795
1698430078227.339,303,254,1.4920000708661973
1698430078360.7703,306,256,1.489000070723705
1698430078494.1997,312,258,1.489000070723705
1698430078627.6292,318,255,1.489000070723705
1698430078761.0586,320,255,1.4790000702487305
1698430078894.4885,322,253,1.4730000699637458
1698430079027.9187,320,253,1.4440000685863197
1698430079161.3489,318,254,1.438000068301335
1698430079294.7793,316,256,1.4320000680163503
1698430079428.2085,316,255,1.4410000684438273
1698430079561.6406,309,254,1.4540000690612942
1698430079695.073,303,254,1.4570000692037866
1698430079828.5059,296,253,1.4540000690612942
1698430079961.939,294,254,1.4410000684438273
1698430080095.3723,294,250,1.429000067873858
1698430080195.4478,293,251,1.4200000674463809
1698430080362.2402,292,248,1.4060000667814165
1698430080462.3125,290,249,1.4060000667814165
1698430080595.7402,289,251,1.4030000666389242
1698430080729.168,292,252,1.4080000668764114
1698430080862.5957,293,253,1.4230000675888732
1698430080996.0234,297,256,1.4320000680163503
1698430081129.4512,305,254,1.4320000680163503
