OUTPUT for LIVE: False   INPUT: /media/fohara/645E941F5E93E856/bme/data/20231124_164709.bag
1700862429154.1125,None,None,0.46500002208631486
1700862429254.1494,None,None,0.4740000225137919
1700862429287.4949,None,None,0.4810000228462741
1700862429320.84,None,None,0.4970000236062333
1700862429354.1855,None,None,0.5080000241287053
1700862429387.5305,None,None,0.49600002355873585
1700862429420.8757,None,None,0.5010000237962231
1700862429454.2207,None,None,0.49600002355873585
1700862429487.5654,None,None,0.4950000235112384
1700862429520.9102,None,None,0.5060000240337104
1700862429554.255,None,None,0.4990000237012282
1700862429587.5996,None,None,0.5000000237487257
1700862429620.944,None,None,0.4990000237012282
1700862429654.2883,None,None,0.4970000236062333
1700862429687.6328,None,None,0.5000000237487257
1700862429720.977,None,None,0.4990000237012282
1700862429754.321,None,None,0.5010000237962231
1700862429787.665,None,None,0.503000023891218
1700862429821.009,None,None,0.5120000243186951
1700862429854.3528,None,None,0.5100000242237002
1700862429887.6965,None,None,0.5060000240337104
1700862429921.0403,None,None,0.5040000239387155
1700862429954.3838,None,None,0.5040000239387155
1700862429987.7275,None,None,0.5060000240337104
1700862430021.0713,None,None,0.5090000241762027
1700862430054.415,None,None,0.5100000242237002
1700862430087.7588,None,None,0.5070000240812078
1700862430121.1023,None,None,0.5060000240337104
1700862430154.4458,None,None,0.5040000239387155
1700862430187.789,None,None,0.5080000241287053
1700862430221.132,None,None,0.51400002441369
1700862430254.475,None,None,0.5120000243186951
1700862430287.818,None,None,0.5060000240337104
1700862430321.161,None,None,0.5050000239862129
1700862430354.5034,None,None,0.5060000240337104
1700862430387.846,None,None,0.5090000241762027
1700862430421.1885,None,None,0.5090000241762027
1700862430454.5308,None,None,0.5080000241287053
1700862430487.873,None,None,0.5060000240337104
1700862430521.215,None,None,0.5050000239862129
1700862430554.557,None,None,0.5100000242237002
1700862430587.8987,None,None,0.5090000241762027
1700862430621.2405,None,None,0.5100000242237002
1700862430654.582,None,None,0.5100000242237002
1700862430687.9233,None,None,0.5020000238437206
1700862430721.2646,None,None,0.5070000240812078
1700862430754.606,None,None,0.0
1700862430787.947,None,None,0.0
1700862430821.2878,None,None,0.5100000242237002
1700862430854.6287,None,None,0.5060000240337104
1700862430887.9692,None,None,0.5050000239862129
1700862430921.3098,None,None,0.5070000240812078
1700862430954.6504,None,None,0.4990000237012282
1700862430987.991,None,None,0.4970000236062333
1700862431021.39,None,None,0.49600002355873585
1700862431054.7893,None,None,0.4970000236062333
1700862431088.1895,None,None,0.4930000234162435
1700862431121.5903,None,None,0.4950000235112384
1700862431154.9917,None,None,0.4970000236062333
1700862431188.3938,None,None,0.4970000236062333
1700862431221.7964,None,None,0.49800002365373075
1700862431255.1997,None,None,0.4950000235112384
1700862431288.6038,None,None,0.4970000236062333
1700862431322.008,None,None,0.49800002365373075
1700862431355.4133,None,None,0.49600002355873585
1700862431388.819,None,None,0.49200002336874604
1700862431422.2253,None,None,0.4890000232262537
1700862431455.6323,None,None,0.4890000232262537
1700862431489.04,None,None,0.49000002327375114
1700862431522.4482,None,None,0.4910000233212486
1700862431555.857,None,None,0.49200002336874604
1700862431589.2664,None,None,0.4890000232262537
1700862431622.6765,None,None,0.48800002317875624
1700862431656.0872,None,None,0.4870000231312588
1700862431689.4985,None,None,0.48600002308376133
1700862431722.9104,None,None,0.4870000231312588
1700862431756.3228,None,None,0.48600002308376133
1700862431789.736,None,None,0.48800002317875624
1700862431823.1497,None,None,0.4870000231312588
1700862431856.5642,None,None,0.4870000231312588
1700862431889.979,None,None,0.4870000231312588
1700862431923.3948,None,None,0.48800002317875624
1700862431956.811,None,None,0.4890000232262537
1700862431990.2263,None,None,0.49000002327375114
1700862432023.5776,None,None,0.49000002327375114
1700862432056.929,None,None,0.4890000232262537
1700862432090.28,None,None,0.4890000232262537
1700862432123.631,None,None,0.49000002327375114
1700862432156.9822,None,None,0.49000002327375114
1700862432190.3333,None,None,0.48800002317875624
1700862432223.6843,None,None,0.48400002298876643
1700862432257.0352,None,None,0.4800000227987766
1700862432290.386,None,None,0.4800000227987766
1700862432323.7368,None,None,0.48200002289377153
1700862432357.0876,None,None,0.4800000227987766
1700862432390.4385,None,None,0.47100002237129956
1700862432423.789,None,None,0.4580000217538327
1700862432457.1396,None,None,0.4560000216588378
1700862432490.4902,None,None,0.45700002170633525
1700862432523.8408,None,None,0.4600000218488276
1700862432557.1914,None,None,0.46700002218130976
1700862432590.5417,None,None,0.47300002246629447
1700862432623.892,None,None,0.4770000226562843
1700862432657.2424,None,None,0.4810000228462741
1700862432690.5928,None,None,0.4800000227987766
1700862432723.943,None,None,0.4800000227987766
1700862432757.2932,None,None,0.4790000227512792
1700862432790.6433,None,None,0.47500002256128937
1700862432823.9934,None,None,0.47300002246629447
1700862432857.3435,None,None,0.47300002246629447
1700862432890.6934,None,None,0.46900002227630466
1700862432924.0435,None,None,0.4680000222288072
1700862432957.3933,None,None,0.46500002208631486
