OUTPUT for LIVE: False   INPUT: /media/fohara/645E941F5E93E856/bme/data/20231027_140554.bag
1698429954839.9456,295,265,0.800000037997961
1698429955306.8198,288,273,0.802000038092956
1698429955540.2576,282,267,0.8030000381404534
1698429955773.692,282,266,0.8060000382829458
1698429956040.4702,279,268,0.8050000382354483
1698429956240.554,272,268,0.8070000383304432
1698429956507.3462,278,264,0.8040000381879508
1698429956774.1343,279,266,0.8240000391378999
1698429957040.9185,296,270,0.8850000420352444
1698429957307.708,312,271,0.9380000445526093
1698429957507.8093,316,269,0.9700000460725278
1698429957741.2588,316,275,1.0210000484948978
1698429957974.706,315,277,1.0760000511072576
1698429958174.8018,313,272,1.1060000525321811
1698429958408.6423,310,269,1.1000000522471964
1698429958609.3352,311,267,1.07900005124975
1698429958876.958,314,269,1.0610000503947958
1698429959111.1577,328,265,1.0430000495398417
1698429959345.137,341,267,1.0320000490173697
1698429959578.5083,351,269,1.0190000483999029
1698429959811.8723,356,266,1.0120000480674207
1698429960078.565,351,270,1.0330000490648672
1698429960278.5784,337,272,1.059000050299801
1698429960511.986,328,271,1.1040000524371862
1698429960712.0454,316,273,1.1180000531021506
1698429960978.785,308,271,1.117000053054653
1698429961178.8347,305,268,1.1000000522471964
1698429961412.3125,306,269,1.0740000510122627
1698429961645.875,314,271,1.0710000508697703
1698429961879.4465,329,274,1.0910000518197194
1698429962113.0269,339,270,1.1020000523421913
1698429962346.5935,340,268,1.0910000518197194
1698429962580.03,336,269,1.0950000520097092
1698429962780.1152,331,272,1.1150000529596582
1698429963080.238,316,272,1.1680000554770231
1698429963313.6628,306,268,1.1770000559045002
1698429963547.1304,304,268,1.1640000552870333
1698429963780.5957,305,267,1.1310000537196174
1698429964014.0593,305,270,1.1200000531971455
1698429964280.8723,311,272,1.1240000533871353
1698429964480.9697,317,272,1.1240000533871353
1698429964681.0627,327,272,1.1260000534821302
1698429964947.8508,329,269,1.1130000528646633
1698429965247.9832,323,268,1.0860000515822321
1698429965481.414,318,271,1.0760000511072576
1698429965681.4934,307,270,1.0810000513447449
1698429965948.2612,292,268,1.0830000514397398
1698429966215.0242,288,265,1.0740000510122627
1698429966415.1023,288,266,1.0690000507747754
1698429966681.8809,291,267,1.0760000511072576
1698429966881.9612,301,268,1.1000000522471964
1698429967148.7307,316,267,1.1180000531021506
1698429967348.8154,323,270,1.1220000532921404
1698429967582.2366,324,269,1.1130000528646633
1698429967848.9985,317,269,1.097000052104704
1698429968049.0667,305,274,1.1020000523421913
1698429968282.4753,289,273,1.117000053054653
1698429968482.5527,275,273,1.1310000537196174
1698429968749.3289,265,273,1.1450000543845817
1698429968982.754,262,271,1.141000054194592
1698429969216.1755,262,272,1.1470000544795766
1698429969449.6125,267,275,1.1750000558095053
1698429969649.7212,278,274,1.1990000569494441
1698429969883.179,287,275,1.230000058421865
1698429970149.9856,286,276,1.23200005851686
1698429970350.0886,281,275,1.234000058611855
1698429970550.1792,268,276,1.2550000596093014
1698429970783.6152,255,276,1.2880000611767173
1698429970983.7004,250,276,1.303000061889179
1698429971217.13,247,276,1.296000061556697
1698429971483.9148,247,272,1.2690000602742657
1698429971717.3586,252,271,1.2570000597042963
1698429971950.7988,261,272,1.2570000597042963
1698429972184.235,271,270,1.2570000597042963
1698429972417.6711,279,272,1.2570000597042963
1698429972651.1113,284,271,1.2460000591818243
1698429972851.1997,281,270,1.230000058421865
1698429973084.6326,278,266,1.1890000564744696
1698429973318.0618,268,267,1.1680000554770231
1698429973518.1504,256,268,1.1490000545745715
1698429973718.2358,242,266,1.141000054194592
1698429973951.6653,227,267,1.1220000532921404
1698429974185.0906,216,264,1.099000052199699
